unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at,rent_min,rent_max,rent_avg
6258116950699801461,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",1993/07/01,1993,2,2,"1001-1250 Sq.Ft",$1501-$1750,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-4666907937356867702,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",1990/09/01,1990,1,1,"751-1000 Sq.Ft",$1251-$1500,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
7670260512115422944,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2021/10/13,2021,1,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
4875387041385442241,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2023/06/10,2023,2,2,"1001-1250 Sq.Ft",$3251-$3500,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
-312394036682341950,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2020/12/01,2020,2,2,"1001-1250 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
6581965089280840499,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,1,1,"251-500 Sq.Ft",1675,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
1895487314983310687,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2022/09/26,2022,2,2,"1001-1250 Sq.Ft",$3001-$3250,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
-8737065545150940233,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2003/05/08,2003,1,1,"751-1000 Sq.Ft",$2501-$2750,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-223200692993791273,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2019/11/01,2019,2,2,"1001-1250 Sq.Ft",$3501-$3750,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3501,3750,3626
82710465071091386,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",1971/09/01,1971,1,1,"751-1000 Sq.Ft",$751-$1000,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-4157103532530681736,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2003/05/09,2003,2,2,"1001-1250 Sq.Ft",$3251-$3500,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3251,3500,3376
3655367028013095126,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2023/07/20,2023,2,2,"1001-1250 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
3431262872353910465,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",1997/07/01,1997,2,2,"1001-1250 Sq.Ft",$1751-$2000,N,N,N,N,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
-1339936148120002310,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2022/09/21,2022,1,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-986152719525412769,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2018/06/27,2018,1,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
1382431681284238803,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2023/07/09,2023,2,2,"1001-1250 Sq.Ft",$3001-$3250,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3001,3250,3126
6965771687072811179,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",652.78,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
1825262795926526022,7326,153,"Housing Inventory - Unit information (2024)",2024,"100 Block of FONT BLVD","Occupied by non-owner",2018/06/01,2018,1,1,"751-1000 Sq.Ft",$2501-$2750,Y,N,N,Y,,No,,2024/03/09,,,"POINT (-122.473629106 37.715544557)",Lakeshore,7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
7074187086700463784,0252,4,"Housing Inventory - Unit information (2024)",2024,"1100 Block of PINE ST","Occupied by non-owner",2020/08/07,2020,0,1,"501-750 Sq.Ft",$1751-$2000,Y,N,N,Y,other(heating),,,2024/03/09,,1909,"POINT (-122.414117158 37.790493164)","Nob Hill",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
-8908008582795105813,0252,4,"Housing Inventory - Unit information (2024)",2024,"1100 Block of PINE ST","Occupied by non-owner",1984/01/01,1984,3,1,"1251-1500 Sq.Ft",$501-$750,Y,N,N,Y,other(heating),,,2024/03/09,,1909,"POINT (-122.414117158 37.790493164)","Nob Hill",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
5909032820027178818,0252,4,"Housing Inventory - Unit information (2024)",2024,"1100 Block of PINE ST","Occupied by non-owner",2021/08/12,2021,1,1,"1001-1250 Sq.Ft",$2251-$2500,Y,N,N,Y,other(heating),No,,2024/03/09,,1909,"POINT (-122.414117158 37.790493164)","Nob Hill",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
6670797473337104232,1436,5,"Housing Inventory - Unit information (2024)",2024,"300 Block of 04TH AVE","Occupied by non-owner",2012/01/01,2012,1,1,"501-750 Sq.Ft",$1251-$1500,Y,N,N,Y,,,,2024/03/09,,1923,"POINT (-122.462278113 37.782071517)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
5736284536720752826,1436,5,"Housing Inventory - Unit information (2024)",2024,"300 Block of 04TH AVE","Occupied by non-owner",2021/11/15,2021,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1923,"POINT (-122.462278113 37.782071517)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-862777472414879002,1436,5,"Housing Inventory - Unit information (2024)",2024,"300 Block of 04TH AVE","Occupied by non-owner",2012/01/01,2012,1,1,"751-1000 Sq.Ft",$1751-$2000,Y,N,N,Y,,,,2024/03/09,,1923,"POINT (-122.462278113 37.782071517)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
8912021514244249010,1436,5,"Housing Inventory - Unit information (2024)",2024,"300 Block of 04TH AVE","Occupied by non-owner",2012/01/01,2012,1,1,"501-750 Sq.Ft",$751-$1000,Y,N,N,Y,,,,2024/03/09,,1923,"POINT (-122.462278113 37.782071517)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
5576144453014675164,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,1,1,"251-500 Sq.Ft",1151.5,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-3377423232744313182,1436,5,"Housing Inventory - Unit information (2024)",2024,"300 Block of 04TH AVE","Occupied by non-owner",2023/07/15,2023,1,1,"1001-1250 Sq.Ft",$2751-$3000,Y,N,N,Y,,No,,2024/03/09,,1923,"POINT (-122.462278113 37.782071517)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
75561990215509962,1543,5,"Housing Inventory - Unit information (2024)",2024,"500 Block of ARGUELLO BLVD","Occupied by non-owner",2022/04/15,2022,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1953,"POINT (-122.45886425 37.780292235)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-8343223805975567274,1543,5,"Housing Inventory - Unit information (2024)",2024,"500 Block of ARGUELLO BLVD","Occupied by non-owner",1979/05/01,1979,1,1,"501-750 Sq.Ft",$1001-$1250,Y,N,N,Y,,,,2024/03/09,,1953,"POINT (-122.45886425 37.780292235)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1001,1250,1126
2852863919236668181,1543,5,"Housing Inventory - Unit information (2024)",2024,"500 Block of ARGUELLO BLVD","Occupied by non-owner",2007/04/28,2007,1,1,"501-750 Sq.Ft",$1751-$2000,Y,N,N,Y,,,,2024/03/09,,1953,"POINT (-122.45886425 37.780292235)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1751,2000,1876
874359756050250759,1543,5,"Housing Inventory - Unit information (2024)",2024,"500 Block of ARGUELLO BLVD","Occupied by non-owner",2023/08/23,2023,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1953,"POINT (-122.45886425 37.780292235)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
3620766691059777340,1543,5,"Housing Inventory - Unit information (2024)",2024,"500 Block of ARGUELLO BLVD","Occupied by non-owner",2022/12/15,2022,1,1,"501-750 Sq.Ft",$2251-$2500,Y,N,N,Y,,No,,2024/03/09,,1953,"POINT (-122.45886425 37.780292235)","Inner Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-1084380590926131748,2651,2,"Housing Inventory - Unit information (2024)",2024,"2800 Block of MARKET ST","Occupied by non-owner",2024/02/05,2024,1,1,"251-500 Sq.Ft",$2251-$2500,Y,N,N,Y,,,,2024/03/09,,1922,"POINT (-122.439763215 37.761390814)","Castro/Upper Market",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-8277879889070828195,2651,2,"Housing Inventory - Unit information (2024)",2024,"2800 Block of MARKET ST","Occupied by non-owner",2022/02/01,2022,2,1,"751-1000 Sq.Ft",$4251-$4500,Y,N,N,Y,,No,,2024/03/09,,1922,"POINT (-122.439763215 37.761390814)","Castro/Upper Market",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4251,4500,4376
2866367601346479018,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1225,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-6018037572369900136,6436,1,"Housing Inventory - Unit information (2024)",2024,"0 Block of CANYON DR","Occupied by non-owner",2012/04/01,2012,3,2,"1001-1250 Sq.Ft",$2751-$3000,N,N,N,N,,,,2024/03/10,,1947,"POINT (-122.431388946 37.70909387)",Excelsior,11,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
-2778284077569274220,0561,1,"Housing Inventory - Unit information (2024)",2024,"2600 Block of SCOTT ST","Occupied by non-owner",2021/02/03,2021,5+,3,"4001 + Sq.Ft","$0 (no rent paid by the occupant)",N,N,N,N,,No,,2024/03/10,,1889,"POINT (-122.439880966 37.794131736)","Pacific Heights",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
3216293973898232996,1561,1,"Housing Inventory - Unit information (2024)",2024,"500 Block of 18TH AVE","Occupied by non-owner",,1990,2,2,"1251-1500 Sq.Ft",$1251-$1500,N,N,N,N,,,,2024/03/10,,1915,"POINT (-122.477101448 37.777571419)","Outer Richmond",1,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1251,1500,1376
-3921746791600706190,1739,1,"Housing Inventory - Unit information (2024)",2024,"1000 Block of LINCOLN WAY","Occupied by non-owner",,"Year Unknown (more than 20 years)",2,1,"1001-1250 Sq.Ft",$2251-$2500,N,N,N,Y,,,,2024/03/10,,1904,"POINT (-122.469111733 37.765704874)","Inner Sunset",7,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-2728786081610219336,0073,2,"Housing Inventory - Unit information (2024)",2024,"800 Block of LOMBARD ST","Occupied by non-owner",,"Year Unknown (within past 10-20 years)",3,1,"751-1000 Sq.Ft",$2251-$2500,Y,N,N,N,,,,2024/03/10,,1968,"POINT (-122.415491758 37.802461767)","Russian Hill",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2251,2500,2376
-4373744739938453337,0073,2,"Housing Inventory - Unit information (2024)",2024,"800 Block of LOMBARD ST","Occupied by non-owner",,"Year Unknown (more than 20 years)",3,1,"751-1000 Sq.Ft",$1501-$1750,Y,N,N,N,,,,2024/03/10,,1968,"POINT (-122.415491758 37.802461767)","Russian Hill",3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1501,1750,1626
-627243128250644554,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1750,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-7652607363819888518,2190,1,"Housing Inventory - Unit information (2024)",2024,"2100 Block of 27TH AVE","Occupied by non-owner",1990/01/01,1990,2,1,"751-1000 Sq.Ft","$0 (no rent paid by the occupant)",N,N,N,N,,,,2024/03/10,,1940,"POINT (-122.484657782 37.747331311)",Sunset/Parkside,4,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
77481512226024200,1069,2,"Housing Inventory - Unit information (2024)",2024,"0 Block of WOOD ST","Occupied by non-owner",2023/01/01,2023,2,1,"751-1000 Sq.Ft",$1-$250,N,N,N,Y,,,,2024/03/10,,1900,"POINT (-122.449287088 37.782994299)","Presidio Heights",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",1,250,126
-6347521354515166253,1153,3,"Housing Inventory - Unit information (2024)",2024,"1000 Block of DIVISADERO ST","Occupied by non-owner",2022/01/01,2022,2,1,"1001-1250 Sq.Ft",$250-$500,Y,Y,Y,Y,,No,,2024/03/10,,1902,"POINT (-122.438765968 37.779177176)","Western Addition",5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
3337899662540742605,3656,2,"Housing Inventory - Unit information (2024)",2024,"500 Block of ELIZABETH ST","Occupied by non-owner",2012/01/01,2012,3,2,"1501-1750 Sq.Ft",$4001-$4250,N,N,N,N,,,,2024/03/10,,1961,"POINT (-122.433049552 37.752104152)","Noe Valley",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",4001,4250,4126
-7339781045481928612,3656,2,"Housing Inventory - Unit information (2024)",2024,"500 Block of ELIZABETH ST","Occupied by non-owner",2015/01/01,2015,3,2,"1501-1750 Sq.Ft",$3751-$4000,N,N,N,N,,,,2024/03/10,,1961,"POINT (-122.433049552 37.752104152)","Noe Valley",8,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",3751,4000,3876
-4234274928152343734,1112,4,"Housing Inventory - Unit information (2024)",2024,"200 Block of ANZAVISTA AVE","Occupied by non-owner",2005/01/15,2005,1,1,"751-1000 Sq.Ft",$2001-$2250,N,N,N,Y,,,,2024/03/11,,1947,"POINT (-122.445532082 37.780498232)","Lone Mountain/USF",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
2433344980487307509,1112,4,"Housing Inventory - Unit information (2024)",2024,"200 Block of ANZAVISTA AVE","Occupied by non-owner",2010/02/07,2010,1,1,"751-1000 Sq.Ft",$2001-$2250,N,N,N,Y,,,,2024/03/11,,1947,"POINT (-122.445532082 37.780498232)","Lone Mountain/USF",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2001,2250,2126
7846764508422625953,1112,4,"Housing Inventory - Unit information (2024)",2024,"200 Block of ANZAVISTA AVE","Occupied by non-owner",2020/07/15,2020,1,1,"751-1000 Sq.Ft",$2501-$2750,N,N,N,N,,,,2024/03/11,,1947,"POINT (-122.445532082 37.780498232)","Lone Mountain/USF",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-4491526806462818856,1112,4,"Housing Inventory - Unit information (2024)",2024,"200 Block of ANZAVISTA AVE","Occupied by non-owner",2019/04/05,2019,1,1,"751-1000 Sq.Ft",$2501-$2750,N,N,N,N,,,,2024/03/11,,1947,"POINT (-122.445532082 37.780498232)","Lone Mountain/USF",2,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2501,2750,2626
-9128596957855558025,6233,1,"Housing Inventory - Unit information (2024)",2024,"300 Block of ARLETA AVE","Occupied by non-owner",2004/08/01,2004,3,2,"1001-1250 Sq.Ft",$2751-$3000,N,N,N,N,,,,2024/03/11,,1963,"POINT (-122.409937792 37.714820089)","Visitacion Valley",10,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",2751,3000,2876
6855404265028266446,0336,54,"Housing Inventory - Unit information (2022)",2022,"500 Block of LARKIN ST","Occupied by non-owner",,,0,1,"251-500 Sq.Ft",1795,N,N,N,N,,No,,2022/06/22,,1912,"POINT (-122.417365507 37.782853685)",Tenderloin,5,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-2054622551573356411,4101,1,"Housing Inventory - Unit information (2024)",2024,"500 Block of MISSOURI ST","Occupied by non-owner",2024/01/01,2024,4,2,"1251-1500 Sq.Ft",$7000+,Y,N,N,Y,,,,2024/03/11,,1922,"POINT (-122.396101142 37.759175343)","Potrero Hill",10,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",NULL,NULL,NULL
-6761118147274965462,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2011/02/15,2011,0,0.5,"0-250 Sq.Ft",$751-$1000,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-68116813698977839,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1987/10/26,1987,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
-7383822848352189291,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1995/01/01,1995,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
8046666020799741230,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2010/06/01,2010,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
5478959681854905189,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2019/09/20,2019,0,0.5,"0-250 Sq.Ft",$751-$1000,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",751,1000,876
-3445594990091002848,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2012/12/01,2012,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
7508066078952055978,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2011/01/01,2011,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
8352691766417529256,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1996/12/04,1996,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
7835309307379175537,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2011/09/19,2011,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
7789175318940576197,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1997/01/15,1997,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
-7281746423525970176,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1995/12/15,1995,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
-2226457654990059199,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2011/09/05,2011,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
-4884879215510595571,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",2011/08/15,2011,0,0.5,"0-250 Sq.Ft",$501-$750,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",501,750,626
740096345571615339,0194,47,"Housing Inventory - Unit information (2024)",2024,"800 Block of KEARNY ST","Occupied by non-owner",1995/05/01,1995,0,0.5,"0-250 Sq.Ft",$250-$500,Y,N,N,Y,,No,,2024/03/11,,1913,"POINT (-122.405118369 37.795759791)",Chinatown,3,"2025/06/27 01:30:38 AM","2025/06/27 06:07:13 AM",250,500,375
